id,title,PY,wc__oecd,wosarticle__di,prediction,DOI,word,continent
3497195,Salt reduction in China: a state-of-the-art review,2017.0,,10.2147/RMHP.S75918,0.3806871909195161,[link](https://dx.doi.org/10.2147/RMHP.S75918),China,Asia
2510228,"Perennial malaria transmission and its association with rainfall at Kalahandi district of Odisha, Eastern India: A retrospective analysis",2019.0,,,0.8869476647680166,,"Kalahandi, Odisha, India",Asia
2108864,"Local Ecological Knowledge on Climate Change and Ecosystem-Based Adaptation Strategies Promote Resilience in the Middle Zambezi Biosphere Reserve, Zimbabwe",2019.0,Natural Sciences,10.1155/2019/3069254,0.45933082353805393,[link](https://dx.doi.org/10.1155/2019/3069254),Zimbabwe,Africa
1474157,Effects of weather factors on dengue fever incidence and implications for interventions in Cambodia,2016.0,Medical and Health Sciences,10.1186/s12889-016-2923-2,0.883922745834105,[link](https://dx.doi.org/10.1186/s12889-016-2923-2),"Cambodia, Kampong Thom, Siem Reap",Asia
3365924,Evaluating the effect of ambient particulate pollution on DNA methylation in Alaskan sled dogs: Potential applications for a sentinel model of human health,2015.0,,10.1016/j.scitotenv.2014.12.046,0.4426805364350301,[link](https://dx.doi.org/10.1016/j.scitotenv.2014.12.046),"Fairbanks, Alaska",North America
1556979,Spatio-temporal modelling of weekly malaria incidence in children under 5 for early epidemic detection in Mozambique,2018.0,Natural Sciences,10.1038/s41598-018-27537-4,0.8318936845021481,[link](https://dx.doi.org/10.1038/s41598-018-27537-4),Mozambique,Africa
279132,"Climate Change and Occupational Health and Safety in a Temperate Climate: Potential Impacts and Research Priorities in Quebec, Canada",2013.0,Natural Sciences,10.2486/indhealth.2012-0100,1.0,[link](https://dx.doi.org/10.2486/indhealth.2012-0100),"Quebec, Canada",North America
3310329,Exploring the impacts of anthropogenic emission sectors on PM2.5 and human health in South and East Asia,2019.0,,10.5194/acp-19-11887-2019,0.8508072233596601,[link](https://dx.doi.org/10.5194/acp-19-11887-2019),"China, India",Asia
1812908,"Heat, Disparities, and Health Outcomes in San Diego County's Diverse Climate Zones",2018.0,Medical and Health Sciences,10.1029/2017GH000127,0.9263707448088668,[link](https://dx.doi.org/10.1029/2017GH000127),San Diego,North America
1442608,"Spatial analysis and risk mapping of soil-transmitted helminth infections in Brazil, using Bayesian geostatistical models",2013.0,Medical and Health Sciences,10.4081/gh.2013.58,0.3512208209258549,[link](https://dx.doi.org/10.4081/gh.2013.58),Brazil,South America
3634541,"Different responses of dengue to weather variability across climate zones in Queensland, Australia",2020.0,,10.1016/j.envres.2020.109222,0.8475436430034902,[link](https://dx.doi.org/10.1016/j.envres.2020.109222),"Queensland, Australia",Oceania
3237775,Projections of Temperature-Attributable Deaths in Portuguese Metropolitan Areas: A Time-Series Modelling Approach,2019.0,,10.3390/atmos10120735,0.6841555432882869,[link](https://dx.doi.org/10.3390/atmos10120735),"Lisbon, Porto",Europe
645977,The impact of meteorological parameters on urban air quality,2014.0,Natural Sciences,10.1016/j.atmosenv.2013.12.006,0.6475966132113853,[link](https://dx.doi.org/10.1016/j.atmosenv.2013.12.006),Oklahoma,North America
3640846,The Effects of Heat Exposure on Human Mortality Throughout the United States.,2020.0,,10.1029/2019GH000234,0.7350069484459637,[link](https://dx.doi.org/10.1029/2019GH000234),United States,North America
2497116,"Spatial analysis of the effect of the 2010 heat wave on stroke mortality in Nanjing, China",2015.0,,10.1038/srep10816,0.8841517400230257,[link](https://dx.doi.org/10.1038/srep10816),"Nanjing, China, Luhe",Asia
3622734,The Human Impact of Volcanoes: A Historical Review of Events 1900-2009 and Systematic Literature Review,2013.0,,10.1371/currents.dis.841859091a706efebf8a30f4ed7a1901,0.6243934595852443,[link](https://dx.doi.org/10.1371/currents.dis.841859091a706efebf8a30f4ed7a1901),"Indonesia, France, Colombia, Guatemala",Asia
2305761,Environmental and socio-economic determinants associated with the occurrence of cutaneous leishmaniasis in the northeast of Colombia,2017.0,,10.1093/trstmh/try011,0.4325923747700926,[link](https://dx.doi.org/10.1093/trstmh/try011),Colombia,South America
3285977,Simulation of the impact of the emergency control measures on the reduction of air pollutants: a case study of APEC blue,2020.0,,10.1007/s10661-019-8056-1,0.6180623072451802,[link](https://dx.doi.org/10.1007/s10661-019-8056-1),Beijing,Asia
3433259,"Short-term effects of nitrogen dioxide on hospital admissions for cardiovascular disease in Wallonia, Belgium",2018.0,,10.1016/j.ijcard.2017.12.058,0.802066892529203,[link](https://dx.doi.org/10.1016/j.ijcard.2017.12.058),Wallonia,Europe
3640827,Developing a forecasting model for cholera incidence in Dhaka megacity through time series climate data,2020.0,,10.2166/wh.2020.133,0.8552851563717391,[link](https://dx.doi.org/10.2166/wh.2020.133),Dhaka,Asia
1426156,Estimating Air Travel-Associated Importations of Dengue Virus Into Italy,2015.0,Medical and Health Sciences,10.1111/jtm.12192,0.5,[link](https://dx.doi.org/10.1111/jtm.12192),"Italy, Rome",Europe
695117,Heatwaves and Hospital Admissions for Mental Disorders in Northern Vietnam,2016.0,Natural Sciences,10.1371/journal.pone.0155609,0.8370492858754982,[link](https://dx.doi.org/10.1371/journal.pone.0155609),Vietnam,Asia
3380952,"A three year retrospective study on the increasing trend in seroprevalence of dengue infection from southern Odisha, India",2014.0,,,0.5066173032055418,,"Odisha, India",Asia
3633899,Response of human respiratory height PM2.5 variation characteristics to meteorological factors during winter haze days in Beijing,2016.0,,10.13227/j.hjkx.2016.07.002,0.7211760715678391,[link](https://dx.doi.org/10.13227/j.hjkx.2016.07.002),Beijing,Asia
776772,"Modelling dengue fever risk in the State of Yucatan, Mexico using regional-scale satellite-derived sea surface temperature",2017.0,Medical and Health Sciences,10.1016/j.actatropica.2017.04.017,0.77375917513047,[link](https://dx.doi.org/10.1016/j.actatropica.2017.04.017),"Yucatan, Mexico",North America
3299773,Relationship between air pollution and outpatient visits for nonspecific conjunctivitis in Taiwan,2019.0,,10.29333/ejgm/110171,0.7269086426556464,[link](https://dx.doi.org/10.29333/ejgm/110171),Taiwan,Asia
787657,"Benefits of the fire mitigation ecosystem service in The Great Dismal Swamp National Wildlife Refuge, Virginia, USA",2017.0,Natural Sciences,10.1016/j.jenvman.2017.08.018,1.0,[link](https://dx.doi.org/10.1016/j.jenvman.2017.08.018),Virginia,North America
3368967,Outbreak Investigation of Plasmodium vivax Malaria in a Region of Guatemala Targeted for Malaria Elimination,2017.0,,10.4269/ajtmh.15-0698,0.3941417823604064,[link](https://dx.doi.org/10.4269/ajtmh.15-0698),Guatemala,North America
3467805,Resurgence of Malaria Following Discontinuation of Indoor Residual Spraying of Insecticide in an Area of Uganda With Previously High-Transmission Intensity,2017.0,,10.1093/cid/cix251,0.4205703282661185,[link](https://dx.doi.org/10.1093/cid/cix251),"Uganda, Apac",Africa
159529,"The effect of ambient air temperature and precipitation on monthly counts of salmonellosis in four regions of Kazakhstan, Central Asia, in 2000-2010",2014.0,Medical and Health Sciences,10.1017/S095026881300157X,0.42396354384085416,[link](https://dx.doi.org/10.1017/S095026881300157X),"Kazakhstan, Astana",Asia
3499406,"Work-attributed illness arising from excess heat exposure in Ontario, 2004-2010.",2013.0,,10.17269/cjph.104.3984,0.5505357732367127,[link](https://dx.doi.org/10.17269/cjph.104.3984),"Ontario, Canada",North America
3397373,Air quality modelling in the Berlin-Brandenburg region using WRF-Chem v3.7.1: sensitivity to resolution of model grid and input data,2016.0,,10.5194/gmd-9-4339-2016,0.4653774409614158,[link](https://dx.doi.org/10.5194/gmd-9-4339-2016),"Berlin, Brandenburg, Germany",Europe
3420497,"Short-term effects of ambient air pollution and cardiovascular events in Shiraz, Iran, 2009 to 2015",2019.0,,10.1007/s11356-018-3952-4,0.90610572489797,[link](https://dx.doi.org/10.1007/s11356-018-3952-4),"Shiraz, Iran",Asia
1629051,The inter-annual variability of heat-related mortality in nine European cities (1990-2010),2018.0,Natural Sciences,10.1186/s12940-018-0411-0,0.9693143197487026,[link](https://dx.doi.org/10.1186/s12940-018-0411-0),"Helsinki, Rome, Barcelona, Paris, Athens, London",Europe
2496760,Ozone short-term exposure and acute coronary events: A multicities study in Tuscany (Italy),2013.0,,10.1016/j.envres.2013.08.002,0.7235411421752799,[link](https://dx.doi.org/10.1016/j.envres.2013.08.002),"Tuscany, Italy",Europe
2504897,Impacts of air pollutants from rural Chinese households under the rapid residential energy transition,2019.0,,10.1038/s41467-019-11453-w,1.0,[link](https://dx.doi.org/10.1038/s41467-019-11453-w),China,Asia
3417469,Smog analysis and its effect on reported ocular surface diseases: A case study of 2016 smog event of Lahore,2019.0,,10.1016/j.atmosenv.2018.10.029,0.3572068797730173,[link](https://dx.doi.org/10.1016/j.atmosenv.2018.10.029),"Lahore, Gulberg",Asia
3537586,Impact on Population Health of Baltic Shipping Emissions,2019.0,,10.3390/ijerph16111954,0.9127320851259274,[link](https://dx.doi.org/10.3390/ijerph16111954),"Germany, Denmark, Norway",Europe
208214,Geographically variable response of Dendroctonus ponderosae to winter warming in the western United States,2015.0,Natural Sciences,10.1007/s10980-015-0170-z,0.35026724358540284,[link](https://dx.doi.org/10.1007/s10980-015-0170-z),"United States, Canada",North America
313507,Climate change and health vulnerability in informal urban settlements in the Ethiopian Rift Valley,2015.0,Natural Sciences,10.1088/1748-9326/10/5/054014,1.0,[link](https://dx.doi.org/10.1088/1748-9326/10/5/054014),"Ethiopia, Shashemene",Africa
3756779,Markov chain: First step towards heat wave analysis in Malaysia,2020.0,,10.13189/ms.2020.081305,0.3754050154264052,[link](https://dx.doi.org/10.13189/ms.2020.081305),"Malaysia, Kuala Terengganu, Kota Bharu, Kota Kinabalu",Asia
3729641,The Relationship Between Ambient Air Pollution and Acute Ischemic Stroke: A Time-Stratified Case-Crossover Study in a City-State With Seasonal Exposure to the Southeast Asian Haze Problem,2018.0,,10.1016/j.annemergmed.2018.06.037,0.8688731020792587,[link](https://dx.doi.org/10.1016/j.annemergmed.2018.06.037),Singapore,Asia
2361831,Predicting the direct and indirect impacts of climate change on malaria in coastal Kenya,2019.0,,10.1371/journal.pone.0211258,0.4183295194385675,[link](https://dx.doi.org/10.1371/journal.pone.0211258),"Kilifi, Kenya",Africa
1517850,"Climate factors influence the occurrence of white spot disease in cultured penaeid shrimp in Chanthaburi province, Thailand",2016.0,Agricultural Sciences,10.3354/aei00176,0.6571910843360921,[link](https://dx.doi.org/10.3354/aei00176),Thailand,Asia
3755810,Large-scale epidemiological modelling: Exploring the impact of the ASEAN economic corridors policy on the dengue fever epidemic,2017.0,,,0.4245969494807753,,"Vietnam, Thailand, Laos, Myanmar",Asia
741834,Drivers and barriers to heat stress resilience,2016.0,Natural Sciences,10.1016/j.scitotenv.2016.07.028,0.5655433065743062,[link](https://dx.doi.org/10.1016/j.scitotenv.2016.07.028),"Australia, Adelaide, South Australia",Oceania
1460581,"Spatiotemporal Anopheles Population Dynamics, Response to Climatic Conditions: The Case of Chabahar, South Baluchistan, Iran",2015.0,Medical and Health Sciences,10.1016/j.aogh.2015.12.003,0.5423424187736194,[link](https://dx.doi.org/10.1016/j.aogh.2015.12.003),"Iran, Chabahar",Asia
3751190,Geospatial disease risk modeling for the identification of potential areas of encephalitis in a subtropical region of India: a micro-level case study of Gorakhpur tehsil,2019.0,,10.1007/s12518-019-00287-2,0.7764133391232577,[link](https://dx.doi.org/10.1007/s12518-019-00287-2),"India, Uttar Pradesh",Asia
2450622,"Characterizing the relationship between temperature and mortality in tropical and subtropical cities: A distributed lag non-linear model analysis in Hue, Viet Nam, 2009-2013",2016.0,,,0.8842907141666201,,"Hue, Viet Nam",Asia
3408500,Estimation of local daily PM2.5 concentration during wildfire episodes: integrating MODIS AOD with multivariate linear mixed effect (LME) models,2020.0,,10.1007/s11869-019-00780-y,0.8046868171288172,[link](https://dx.doi.org/10.1007/s11869-019-00780-y),"Canada, Alberta",North America
3623480,Analysis of weather exposure 7 days before occurrence of ST-segment elevation myocardial infarction,2020.0,,10.1016/j.acvd.2019.09.012,0.5693382875192105,[link](https://dx.doi.org/10.1016/j.acvd.2019.09.012),France,Europe
234418,"Projecting excess emergency department visits and associated costs in Brisbane, Australia, under population growth and climate change scenarios",2015.0,Natural Sciences,10.1038/srep12860,0.6353867040394013,[link](https://dx.doi.org/10.1038/srep12860),"Brisbane, Australia",Oceania
3429855,When smoke comes to town: The impact of biomass burning smoke on air quality,2015.0,,,1.0,,"Victoria, Australia, Melbourne",Oceania
2495906,Heat-related morbidity and mortality in New England: Evidence for local policy,2017.0,,10.1016/j.envres.2017.02.005,0.9475203470075371,[link](https://dx.doi.org/10.1016/j.envres.2017.02.005),"New England, New Hampshire, Maine, Rhode Island",North America
3730414,"The intercontinental terminals chemical fire study: A rapid response to an industrial disaster to address resident concerns in Deer Park, Texas",2020.0,,10.3390/ijerph17030986,0.5186619853302721,[link](https://dx.doi.org/10.3390/ijerph17030986),"Deer Park, La Porte, USA",North America
3686810,Seasonal trends in the occurrence of eclampsia,2014.0,,10.5005/jp-journals-10006-1277,0.8250262230525486,[link](https://dx.doi.org/10.5005/jp-journals-10006-1277),Lahore,Asia
3742746,Conditions of low temperature and high humidity in winter and spring easily lead to red cartridge kiwifruit canker disease in Guizhou,2019.0,,10.3969/j.issn.1000-6362.2019.09.005,0.39442022524680576,[link](https://dx.doi.org/10.3969/j.issn.1000-6362.2019.09.005),Hongyang,Asia
3538989,"Associations between Quasi-biennial Oscillation phase, solar wind, geomagnetic activity, and the incidence of acute myocardial infarction",,,10.1007/s00484-020-01895-z,0.5940463820871961,[link](https://dx.doi.org/10.1007/s00484-020-01895-z),"Kaunas, Kaunas city, Lithuania",Europe
3289610,"Seasonal and spatial distribution of Aedes aegypti and Aedes albopictus in a municipal urban park in Sao Paulo, SP, Brazil",2019.0,,10.1016/j.actatropica.2018.09.011,0.5274779079128946,[link](https://dx.doi.org/10.1016/j.actatropica.2018.09.011),"Sao Paulo, Brazil",South America
3431395,"Evaluation of a heat warning system in Adelaide, South Australia, using case-series analysis",2016.0,,10.1136/bmjopen-2016-012125,0.8993870041481121,[link](https://dx.doi.org/10.1136/bmjopen-2016-012125),"Adelaide, South Australia",Oceania
